Data File Name,2100 expert_High Sensitivity DNA Assay_DE13804795_2019-10-10_19-27-39.xad
40.55,-0.5532486
40.6,-0.6358469
40.65,-0.6588595
40.7,-0.5645717
40.75,-0.3900744
40.8,-0.3145345
40.85,-0.5028462
40.9,-0.5287876
40.95,-0.6072904
41,-0.5790811
41.05,-0.4852239
41.1,-0.314409
41.15,-0.2468008
41.2,-0.4708909
41.25,-0.4724346
41.3,-0.6446823
41.35,-0.7848604
41.4,-0.7623559
41.45,-0.6250995
41.5,-0.4304357
41.55,-0.3844394
41.6,-0.2191854
41.65,-0.2542925
41.7,-0.3759874
41.75,-0.4319851
41.8,-0.4302689
41.85,-0.3780988
41.9,-0.4312187
41.95,-0.32926
42,-0.42548
42.05,-0.6856663
42.1,-0.7547807
42.15,-0.6854787
42.2,-0.6213194
42.25,-0.6500418
42.3,-0.5751339
42.35,-0.7161524
42.4,-0.6427131
42.45,-0.3871293
42.5,-1.625483E-02
42.55,0.6264485
42.6,2.17594
42.65,5.530538
42.7,11.58068
42.75,21.11994
42.8,34.14711
42.85,49.28281
42.9,63.91184
42.95,74.88123
43,79.26176
43.05,74.68376
43.1,63.36343
43.15,48.10657
43.2,32.58484
43.25,19.52383
43.3,10.22241
43.35,4.778292
43.4,1.91348
43.45,0.4502788
43.5,-0.2010193
43.55,-0.3006715
43.6,-0.2595721
43.65,-0.2265737
43.7,-0.1530286
43.75,-0.4147151
43.8,-0.6017385
43.85,-0.7170988
43.9,-0.6919981
43.95,-0.6648302
44,-0.6592114
44.05,-0.5193877
44.1,-0.5215909
44.15,-0.405507
44.2,-0.4858999
44.25,-0.4893071
44.3,-0.6078494
44.35,-0.6938631
44.4,-0.6211686
44.45,-0.5019246
44.5,-0.4317752
44.55,-0.5435848
44.6,-0.4806335
44.65,-0.5267985
44.7,-0.4607419
44.75,-0.22831
44.8,-0.1218006
44.85,-0.2928979
44.9,-0.5416175
44.95,-0.5588272
45,-0.5540435
45.05,-0.40005
45.1,-0.1558383
45.15,-0.1078644
45.2,-0.3420714
45.25,-0.5117105
45.3,-0.4665179
45.35,-0.5392848
45.4,-0.5854129
45.45,-0.5632105
45.5,-0.6060627
45.55,-0.6066109
45.6,-0.6185614
45.65,-0.5022372
45.7,-0.5889274
45.75,-0.6545941
45.8,-0.5982118
45.85,-0.4797323
45.9,-0.2853481
45.95,-0.3179182
46,-0.2500477
46.05,-0.4933458
46.1,-0.6186349
46.15,-0.628418
46.2,-0.5764318
46.25,-0.5859448
46.3,-0.7471158
46.35,-0.6833246
46.4,-0.702107
46.45,-0.6729673
46.5,-0.66309
46.55,-0.5813513
46.6,-0.5132605
46.65,-0.6294593
46.7,-0.5589538
46.75,-0.6586887
46.8,-0.6787242
46.85,-0.6149802
46.9,-0.5066132
46.95,-0.5637502
47,-0.8346451
47.05,-0.8021727
47.1,-0.9228352
47.15,-0.977706
47.2,-0.9997234
47.25,-0.8421477
47.3,-0.6506939
47.35,-0.5519134
47.4,-0.4227134
47.45,-0.6144772
47.5,-0.860398
47.55,-0.9563063
47.6,-0.8429795
47.65,-0.6579386
47.7,-0.6091765
47.75,-0.4823368
47.8,-0.7105569
47.85,-1.03397
47.9,-1.145838
47.95,-0.9749976
48,-0.7689096
48.05,-0.7224258
48.1,-0.577098
48.15,-0.7367357
48.2,-0.9034162
48.25,-0.9538105
48.3,-0.8459915
48.35,-0.7552316
48.4,-0.6427958
48.45,-0.4811563
48.5,-0.5974905
48.55,-0.6015133
48.6,-0.6974766
48.65,-0.6032146
48.7,-0.4728297
48.75,-0.4868311
48.8,-0.4739732
48.85,-0.541422
48.9,-0.6951808
48.95,-0.8892567
49,-0.7855683
49.05,-0.7911292
49.1,-0.8479903
49.15,-0.6529907
49.2,-0.6480096
49.25,-0.7485812
49.3,-1.042213
49.35,-1.080299
49.4,-1.136945
49.45,-1.019514
49.5,-0.7508016
49.55,-0.7020231
49.6,-0.8954924
49.65,-1.11507
49.7,-0.9551567
49.75,-0.9172164
49.8,-0.8001398
49.85,-0.6451735
49.9,-0.6110117
49.95,-0.7826998
50,-0.9463896
50.05,-0.9188098
50.1,-0.84995
50.15,-0.6749763
50.2,-0.4868955
50.25,-0.4905853
50.3,-0.6494956
50.35,-0.9486801
50.4,-1.052356
50.45,-1.04244
50.5,-0.9143056
50.55,-0.6964123
50.6,-0.5382886
50.65,-0.5849856
50.7,-0.8975962
50.75,-0.8968546
50.8,-0.908411
50.85,-0.9125193
50.9,-0.7723209
50.95,-0.645996
51,-0.6148446
51.05,-0.7237454
51.1,-0.7319142
51.15,-0.935727
51.2,-0.938967
51.25,-0.8005546
51.3,-0.6513338
51.35,-0.6359791
51.4,-0.7528213
51.45,-0.7726897
51.5,-0.6683764
51.55,-0.5534438
51.6,-0.5365992
51.65,-0.5513701
51.7,-0.6299611
51.75,-0.839205
51.8,-0.8591666
51.85,-0.8198453
51.9,-0.8506732
51.95,-0.7552378
52,-0.6586314
52.05,-0.6041604
52.1,-0.6768973
52.15,-0.6192312
52.2,-0.7116386
52.25,-0.7307311
52.3,-0.6461021
52.35,-0.4775768
52.4,-0.4019793
52.45,-0.5048702
52.5,-0.4207307
52.55,-0.3954772
52.6,-0.3863142
52.65,-0.3906085
52.7,-0.3412006
52.75,-0.3081467
52.8,-0.2788208
52.85,-0.2078271
52.9,-0.1585321
52.95,0.039902
53,0.1238929
53.05,0.2573867
53.1,0.2471275
53.15,2.214439E-03
53.2,-5.118765E-02
53.25,-1.719429E-03
53.3,-9.703417E-02
53.35,-0.237508
53.4,-0.1174013
53.45,-1.236803E-02
53.5,5.381435E-02
53.55,0.2893696
53.6,0.3575446
53.65,0.3429601
53.7,0.3898411
53.75,0.6305954
53.8,0.8293378
53.85,1.023518
53.9,1.327783
53.95,1.581598
54,1.778948
54.05,2.114664
54.1,2.88083
54.15,4.072222
54.2,6.151537
54.25,9.408249
54.3,13.59399
54.35,18.25341
54.4,22.68306
54.45,26.81737
54.5,30.64693
54.55,34.70112
54.6,39.36736
54.65,44.92603
54.7,51.34729
54.75,59.46899
54.8,68.79095
54.85,80.25433
54.9,92.7581
54.95,107.2541
55,123.4838
55.05,140.3614
55.1,158.1875
55.15,173.9601
55.2,188.1959
55.25,197.8522
55.3,203.1047
55.35,202.4641
55.4,195.4862
55.45,183.4872
55.5,167.0973
55.55,150.0204
55.6,132.9138
55.65,117.2968
55.7,103.6187
55.75,91.4211
55.8,80.71821
55.85,71.08334
55.9,62.2589
55.95,54.64505
56,48.67373
56.05,45.35288
56.1,45.86822
56.15,51.31981
56.2,61.93755
56.25,77.81271
56.3,95.24615
56.35,111.6866
56.4,124.6799
56.45,131.6136
56.5,131.8326
56.55,127.5311
56.6,121.4583
56.65,117.1998
56.7,117.1116
56.75,120.3872
56.8,125.1186
56.85,129.7137
56.9,132.5044
56.95,132.6004
57,130.9371
57.05,127.1823
57.1,122.0958
57.15,116.3709
57.2,110.7908
57.25,106.092
57.3,103.6773
57.35,104.5939
57.4,109.6613
57.45,120.448
57.5,135.7592
57.55,153.6104
57.6,172.0172
57.65,188.0668
57.7,200.0807
57.75,207.9667
57.8,211.2026
57.85,209.7747
57.9,205.0379
57.95,197.477
58,188.0048
58.05,178.1448
58.1,167.77
58.15,158.0533
58.2,149.9937
58.25,143.6219
58.3,139.2113
58.35,136.9596
58.4,136.9799
58.45,138.8605
58.5,141.8559
58.55,144.8419
58.6,146.9338
58.65,147.9503
58.7,147.815
58.75,147.3658
58.8,145.9422
58.85,144.0865
58.9,142.2845
58.95,139.6634
59,135.5753
59.05,130.078
59.1,123.4342
59.15,115.8894
59.2,108.2602
59.25,101.8424
59.3,97.40774
59.35,95.30957
59.4,95.14553
59.45,96.21415
59.5,97.9654
59.55,99.69485
59.6,101.981
59.65,104.8276
59.7,108.4846
59.75,113.2137
59.8,119.6385
59.85,126.8987
59.9,134.314
59.95,140.4695
60,143.5788
60.05,142.4961
60.1,136.8116
60.15,127.5733
60.2,116.0299
60.25,104.2349
60.3,92.57182
60.35,82.28426
60.4,74.01354
60.45,67.99665
60.5,64.32012
60.55,62.53265
60.6,62.68562
60.65,63.58197
60.7,64.96682
60.75,66.34492
60.8,67.26128
60.85,67.48461
60.9,66.66325
60.95,65.1028
61,62.27117
61.05,59.85193
61.1,58.50408
61.15,59.07117
61.2,61.9617
61.25,67.11064
61.3,73.40304
61.35,80.0051
61.4,85.34687
61.45,88.07008
61.5,88.53603
61.55,86.46156
61.6,82.1293
61.65,75.72527
61.7,68.97905
61.75,62.64585
61.8,57.43339
61.85,53.49865
61.9,50.20676
61.95,47.39926
62,44.64283
62.05,41.42541
62.1,37.45364
62.15,32.64475
62.2,28.13289
62.25,24.7515
62.3,22.36532
62.35,20.78334
62.4,19.90291
62.45,19.53945
62.5,19.64884
62.55,20.49012
62.6,21.7933
62.65,22.96338
62.7,24.24638
62.75,25.16657
62.8,25.20098
62.85,24.81413
62.9,24.19433
62.95,23.32874
63,22.3448
63.05,21.53528
63.1,20.93566
63.15,20.6811
63.2,21.04819
63.25,21.36496
63.3,21.20857
63.35,20.66978
63.4,20.461
63.45,20.86799
63.5,21.49541
63.55,21.91765
63.6,21.56824
63.65,20.3337
63.7,18.53307
63.75,17.04422
63.8,15.58189
63.85,14.27182
63.9,13.45924
63.95,13.34062
64,13.53113
64.05,14.24172
64.1,15.28018
64.15,16.15183
64.2,17.09506
64.25,18.07486
64.3,19.13231
64.35,20.19367
64.4,21.03666
64.45,21.443
64.5,21.60744
64.55,21.53833
64.6,21.67391
64.65,21.67427
64.7,21.30964
64.75,20.79206
64.8,20.17471
64.85,19.61128
64.9,18.99506
64.95,18.90318
65,19.50729
65.05,20.72563
65.1,22.54138
65.15,24.54879
65.2,26.29899
65.25,26.9303
65.3,26.69813
65.35,25.46942
65.4,23.87314
65.45,22.35941
65.5,21.1233
65.55,20.44229
65.6,19.87934
65.65,19.12574
65.7,18.03815
65.75,17.01848
65.8,15.35961
65.85,13.54817
65.9,12.08015
65.95,10.59327
66,8.974816
66.05,8.114326
66.1,7.68021
66.15,7.350584
66.2,7.177488
66.25,6.995274
66.3,6.362557
66.35,5.464884
66.4,4.905093
66.45,4.348472
66.5,4.070359
66.55,4.064672
66.6,4.084147
66.65,3.875001
66.7,3.61588
66.75,3.567387
66.8,3.535792
66.85,3.653091
66.9,3.760165
66.95,3.809568
67,3.929262
67.05,4.019077
67.1,4.078465
67.15,4.060941
67.2,3.943533
67.25,3.906054
67.3,4.052551
67.35,4.11882
67.4,4.051556
67.45,4.079416
67.5,4.11838
67.55,4.255923
67.6,4.407118
67.65,4.498609
67.7,4.410227
67.75,4.202095
67.8,4.013019
67.85,4.035674
67.9,4.289277
67.95,4.468946
68,4.654896
68.05,4.610664
68.1,4.435113
68.15,4.311457
68.2,4.412777
68.25,4.515954
68.3,4.647153
68.35,4.679615
68.4,4.809521
68.45,4.682373
68.5,4.670045
68.55,4.720371
68.6,4.717735
68.65,4.687478
68.7,4.598169
68.75,4.559237
68.8,4.491099
68.85,4.623448
68.9,4.781952
68.95,4.93296
69,4.890686
69.05,5.021483
69.1,5.041874
69.15,4.948097
69.2,4.854619
69.25,4.886168
69.3,5.016338
69.35,5.252512
69.4,5.632611
69.45,5.536624
69.5,5.320199
69.55,5.12507
69.6,5.066239
69.65,5.180442
69.7,5.411323
69.75,5.716118
69.8,5.889919
69.85,5.993952
69.9,6.036972
69.95,6.026697
70,5.863939
70.05,5.805056
70.1,5.988986
70.15,6.213218
70.2,6.408597
70.25,6.527502
70.3,6.708562
70.35,6.763577
70.4,6.762151
70.45,6.89902
70.5,6.846733
70.55,6.950732
70.6,7.019308
70.65,7.187294
70.7,7.071814
70.75,6.814915
70.8,6.70079
70.85,6.63888
70.9,6.723188
70.95,6.772608
71,7.043073
71.05,7.141988
71.1,7.073652
71.15,7.026838
71.2,7.107519
71.25,7.076842
71.3,7.036538
71.35,7.001094
71.4,6.846686
71.45,6.77363
71.5,6.838718
71.55,6.904747
71.6,6.710938
71.65,6.642035
71.7,6.727171
71.75,6.609991
71.8,6.371642
71.85,6.265273
71.9,6.29128
71.95,6.434068
72,6.556262
72.05,6.583534
72.1,6.228841
72.15,5.908381
72.2,5.749458
72.25,5.661016
72.3,5.710902
72.35,5.729105
72.4,5.75131
72.45,5.521313
72.5,5.323157
72.55,5.189597
72.6,5.197241
72.65,5.343204
72.7,5.31908
72.75,5.201802
72.8,5.067101
72.85,4.879427
72.9,4.694844
72.95,4.611696
73,4.558412
73.05,4.519884
73.1,4.574552
73.15,4.495032
73.2,4.442311
73.25,4.373311
73.3,4.30371
73.35,4.177317
73.4,4.043581
73.45,3.974596
73.5,3.925283
73.55,3.902617
73.6,3.796949
73.65,3.789093
73.7,3.734488
73.75,3.763167
73.8,3.906342
73.85,3.856236
73.9,3.60136
73.95,3.389524
74,3.376601
74.05,3.47823
74.1,3.603514
74.15,3.683197
74.2,3.4742
74.25,3.211382
74.3,3.068409
74.35,3.143544
74.4,3.162357
74.45,3.048306
74.5,2.933239
74.55,2.766119
74.6,2.568456
74.65,2.452366
74.7,2.523126
74.75,2.492743
74.8,2.441404
74.85,2.500089
74.9,2.477498
74.95,2.491535
75,2.479539
75.05,2.454623
75.1,2.186773
75.15,1.984079
75.2,1.976509
75.25,1.926148
75.3,2.004611
75.35,1.814257
75.4,1.706113
75.45,1.699463
75.5,1.796029
75.55,1.890161
75.6,1.916165
75.65,1.815709
75.7,1.535503
75.75,1.498312
75.8,1.433092
75.85,1.352432
75.9,1.418695
75.95,1.529985
76,1.452898
76.05,1.338954
76.1,1.404514
76.15,1.262058
76.2,1.00269
76.25,0.9339199
76.3,0.7736087
76.35,0.6938049
76.4,0.7472894
76.45,0.9573403
76.5,0.8837067
76.55,0.7480679
76.6,0.6573831
76.65,0.5946177
76.7,0.7007993
76.75,0.7607288
76.8,0.8459108
76.85,0.7256445
76.9,0.4571836
76.95,0.3801481
77,0.3812233
77.05,0.4641903
77.1,0.4772693
77.15,0.6051464
77.2,0.4666436
77.25,0.1676903
77.3,2.887562E-02
77.35,4.758962E-02
77.4,0.135196
77.45,9.319238E-02
77.5,0.2189007
77.55,-5.812592E-02
77.6,-0.1503336
77.65,-0.1750177
77.7,-3.344117E-02
77.75,-7.671951E-03
77.8,-8.864031E-02
77.85,1.130522E-02
77.9,-0.1282428
77.95,-0.2549199
78,-0.4191351
78.05,-0.3816295
78.1,-0.3436693
78.15,-0.3068079
78.2,-0.2085715
78.25,-0.1673205
78.3,-0.2806367
78.35,-0.3471964
78.4,-0.3444955
78.45,-0.3524581
78.5,-0.3853917
78.55,-0.2725086
78.6,-0.292046
78.65,-0.5626162
78.7,-0.7000191
78.75,-0.6724601
78.8,-0.5095616
78.85,-0.440873
78.9,-0.2659272
78.95,-0.3256756
79,-0.5507855
79.05,-0.6731536
79.1,-0.6152211
79.15,-0.6075601
79.2,-0.6325949
79.25,-0.5024216
79.3,-0.5998654
79.35,-0.596918
79.4,-0.5778337
79.45,-0.558458
79.5,-0.6649728
79.55,-0.7919477
79.6,-0.9069191
79.65,-0.8318343
79.7,-0.6946179
79.75,-0.7449753
79.8,-0.7331492
79.85,-0.8174632
79.9,-0.9331919
79.95,-0.8425176
80,-0.7316627
80.05,-0.8078077
80.1,-0.9603935
80.15,-0.9733032
80.2,-0.9948108
80.25,-0.9219292
80.3,-0.7946001
80.35,-0.8271539
80.4,-0.9708704
80.45,-1.177527
80.5,-1.14463
80.55,-1.029887
80.6,-0.8477777
80.65,-0.6797225
80.7,-0.6531044
80.75,-0.8406675
80.8,-1.146257
80.85,-1.203516
80.9,-1.250154
80.95,-1.200121
81,-1.103494
81.05,-0.9818587
81.1,-0.9077501
81.15,-0.9633199
81.2,-0.8866064
81.25,-0.8910686
81.3,-0.9088509
81.35,-0.8990853
81.4,-0.9255313
81.45,-1.114055
81.5,-1.389708
81.55,-1.338498
81.6,-1.269161
81.65,-1.144992
81.7,-1.005086
81.75,-0.8632986
81.8,-0.8774534
81.85,-1.032475
81.9,-1.023801
81.95,-1.138209
82,-1.127344
82.05,-1.026266
82.1,-0.8393283
82.15,-0.8666354
82.2,-1.159173
82.25,-1.154934
82.3,-1.273937
82.35,-1.151842
82.4,-0.997734
82.45,-0.7636041
82.5,-0.7410427
82.55,-0.9550656
82.6,-0.9329838
82.65,-1.117475
82.7,-1.127509
82.75,-1.043117
82.8,-0.931156
82.85,-0.8861997
82.9,-0.9266455
82.95,-0.8535584
83,-0.9491457
83.05,-0.9841112
83.1,-0.9727916
83.15,-0.9381515
83.2,-0.892491
83.25,-1.023919
83.3,-0.9749948
83.35,-1.038983
83.4,-1.035522
83.45,-0.9772285
83.5,-0.9002557
83.55,-0.9158295
83.6,-1.055024
83.65,-0.9834159
83.7,-0.9280644
83.75,-0.7651316
83.8,-0.6056549
83.85,-0.4436824
83.9,-0.4423147
83.95,-0.5412154
84,-0.3910557
84.05,-0.3947093
84.1,-0.5901399
84.15,-0.6973701
84.2,-0.6562384
84.25,-0.5560803
84.3,-0.4295909
84.35,-0.2545725
84.4,-0.339824
84.45,-0.4973001
84.5,-0.548035
84.55,-0.4790102
84.6,-0.4346775
84.65,-0.4268921
84.7,-0.3123508
84.75,-0.1945213
84.8,-0.2036933
84.85,-0.301814
84.9,-0.2421019
84.95,-0.1752972
85,-9.399197E-02
85.05,6.700922E-02
85.1,0.0623418
85.15,-0.1224113
85.2,-0.1534145
85.25,8.646456E-02
85.3,0.3791877
85.35,0.5329171
85.4,0.6303754
85.45,0.4422835
85.5,0.4132782
85.55,0.3862676
85.6,0.531944
85.65,0.5947161
85.7,0.5860467
85.75,0.6967356
85.8,0.6295692
85.85,0.5145721
85.9,0.3276995
85.95,0.4697521
86,0.5963951
86.05,0.7459734
86.1,0.9832768
86.15,0.9149001
86.2,0.626685
86.25,0.4012887
86.3,0.6004422
86.35,0.6847509
86.4,0.8769205
86.45,1.091642
86.5,1.078249
86.55,0.9111578
86.6,0.863894
86.65,0.9198328
86.7,0.9946534
86.75,1.131308
86.8,1.188745
86.85,1.132688
86.9,0.948056
86.95,0.7160694
87,0.6570243
87.05,0.8378365
87.1,1.009202
87.15,1.146128
87.2,1.172857
87.25,1.107503
87.3,0.8784823
87.35,0.8560335
87.4,0.7668468
87.45,0.7063738
87.5,0.7436795
87.55,0.8210365
87.6,0.7740923
87.65,0.5412966
87.7,0.6301486
87.75,0.5773458
87.8,0.5944739
87.85,0.6419847
87.9,0.7228217
87.95,0.6613483
88,0.5384129
88.05,0.5069862
88.1,0.4949277
88.15,0.6569018
88.2,0.9189504
88.25,1.058854
88.3,0.7654141
88.35,0.2989394
88.4,9.307963E-02
88.45,7.402205E-02
88.5,0.0994669
88.55,0.3879828
88.6,1.018643
88.65,1.532937
88.7,1.567169
88.75,1.367838
88.8,0.8022475
88.85,0.3518413
88.9,0.3389316
88.95,0.624895
89,0.6799207
89.05,0.5709361
89.1,0.5528396
89.15,0.3973119
89.2,0.1801032
89.25,0.1297072
89.3,0.3189612
89.35,0.5022213
89.4,0.5474965
89.45,0.5782832
89.5,0.5458474
89.55,0.3352793
89.6,0.2523451
89.65,0.277763
89.7,0.2282311
89.75,0.1429781
89.8,0.2229467
89.85,0.2808523
89.9,0.3175643
89.95,0.4486535
90,0.6119264
90.05,0.5749607
90.1,0.3499224
90.15,0.2082503
90.2,5.031083E-02
90.25,-0.0361328
90.3,0.1365369
90.35,0.3739879
90.4,0.4589351
90.45,0.3842409
90.5,0.3391129
90.55,0.2763288
90.6,0.2971129
90.65,0.3566839
90.7,0.501488
90.75,0.5802696
90.8,0.5737005
90.85,0.6473666
90.9,0.6971149
90.95,0.662522
91,0.4991381
91.05,0.4439121
91.1,0.2901565
91.15,0.1777389
91.2,0.1359254
91.25,8.757689E-02
91.3,-9.634949E-02
91.35,-0.1110376
91.4,0.215302
91.45,0.6310371
91.5,0.8604733
91.55,0.8263738
91.6,0.5017542
91.65,0.1546245
91.7,5.692199E-02
91.75,0.1570148
91.8,0.3226734
91.85,0.3220679
91.9,0.3485721
91.95,0.3073528
92,0.2858125
92.05,0.1008328
92.1,2.906474E-02
92.15,9.437475E-02
92.2,0.1000576
92.25,0.1928664
92.3,0.2879013
92.35,0.349492
92.4,0.1253745
92.45,0.1018999
92.5,0.1458915
92.55,0.3504269
92.6,0.5169735
92.65,0.5526818
92.7,0.3235497
92.75,-9.893494E-02
92.8,-0.100785
92.85,9.962858E-02
92.9,0.3151997
92.95,0.3247698
93,0.277669
93.05,0.0763889
93.1,-0.1214557
93.15,-5.327103E-02
93.2,-7.892795E-02
93.25,5.015401E-02
93.3,0.129173
93.35,0.2211496
93.4,0.1985542
93.45,0.1687736
93.5,0.1610686
93.55,0.2584072
93.6,0.3108973
93.65,0.2833716
93.7,0.3466151
93.75,0.3087769
93.8,3.286656E-02
93.85,-9.091008E-02
93.9,-0.1487691
93.95,-0.2006448
94,-0.2346358
94.05,-6.118469E-02
94.1,-2.065859E-02
94.15,2.263235E-03
94.2,0.1108227
94.25,7.385647E-02
94.3,-2.704095E-02
94.35,-1.016064E-02
94.4,0.214527
94.45,0.2100963
94.5,0.1140936
94.55,5.809219E-02
94.6,-0.062579
94.65,-0.155375
94.7,-5.371324E-02
94.75,9.319786E-03
94.8,-1.802462E-02
94.85,-0.0738941
94.9,-2.020684E-02
94.95,-9.276719E-02
95,-0.2018034
95.05,-0.2590944
95.1,-0.2118029
95.15,-6.750265E-02
95.2,9.958173E-02
95.25,0.2251721
95.3,0.1363579
95.35,-0.0389728
95.4,-0.1699592
95.45,-0.0675552
95.5,9.451544E-02
95.55,9.068773E-02
95.6,4.033041E-02
95.65,-5.592011E-02
95.7,-0.2420977
95.75,-0.3274509
95.8,-9.531259E-02
95.85,0.1684161
95.9,0.3518296
95.95,0.3788858
96,0.1785101
96.05,-8.482948E-02
96.1,-0.2230271
96.15,-0.1711413
96.2,-3.374237E-02
96.25,1.875276E-02
96.3,-6.895754E-02
96.35,-6.475747E-02
96.4,-5.463639E-02
96.45,-0.1078932
96.5,-8.764081E-02
96.55,0.0383821
96.6,5.133324E-02
96.65,1.908588E-02
96.7,3.494099E-02
96.75,-3.144984E-02
96.8,-0.1035031
96.85,6.048198E-02
96.9,0.2016776
96.95,0.2985533
97,0.3127403
97.05,0.2858715
97.1,0.1363338
97.15,3.177462E-02
97.2,-6.561184E-03
97.25,-8.11088E-03
97.3,0.1553605
97.35,0.1252103
97.4,0.1104856
97.45,-7.239276E-02
97.5,-0.2883309
97.55,-0.3269632
97.6,-0.1826094
97.65,1.031148E-02
97.7,7.256855E-02
97.75,0.1688269
97.8,0.1146434
97.85,5.362343E-02
97.9,3.462479E-02
97.95,0.1026166
98,5.658037E-02
98.05,6.152551E-02
98.1,0.1129818
98.15,-5.04446E-03
98.2,-0.1407069
98.25,-8.837567E-02
98.3,-9.510131E-03
98.35,2.557323E-02
98.4,0.1580528
98.45,0.2714013
98.5,0.2898488
98.55,0.2520491
98.6,0.2338004
98.65,0.1029109
98.7,9.258251E-02
98.75,0.1937503
98.8,0.3644954
98.85,0.2871578
98.9,0.0468214
98.95,-7.304412E-02
99,-0.0494926
99.05,0.1925422
99.1,0.3735479
99.15,0.5431696
99.2,0.3547724
99.25,-6.729605E-03
99.3,-0.2121468
99.35,-0.1524886
99.4,5.116965E-03
99.45,5.255852E-02
