Data File Name,2100 expert_High Sensitivity DNA Assay_DE13804795_2019-10-10_19-27-39.xad
Data File Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\data\2019-10-10
Date Created,"Thursday, October 10, 2019 10:27:38 AM"
Date Last Modified,"Thursday, October 10, 2019 11:09:01 AM"
Version Created,B.02.09.SI725
Version Last Modified,B.02.09.SI725
 
Assay Name,High Sensitivity DNA
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,High Sensitivity DNA Assay
Assay Version,1.03
 
Number of Samples Run,11
 
Sample Name,sample 2
Number of Events,2121
 
Time,Value
40.25,0.2112417
40.3,3.994719E-02
40.35,-0.2253493
40.4,-0.3255287
40.45,-0.3315208
40.5,-0.2427237
40.55,-8.340722E-03
40.6,4.822893E-02
40.65,-6.322297E-02
40.7,-0.3274184
40.75,-0.3337699
40.8,-0.3266212
40.85,-0.3104802
40.9,-0.1705785
40.95,-0.2350572
41,-0.190919
41.05,-0.2920085
41.1,-0.1279074
41.15,-0.1938531
41.2,-0.2418989
41.25,-0.1967422
41.3,-0.1702341
41.35,-0.1155281
41.4,-0.2149812
41.45,-7.675647E-02
41.5,-7.391904E-02
41.55,-2.378851E-02
41.6,0.137979
41.65,0.2282091
41.7,2.746848E-02
41.75,-0.2312824
41.8,-0.2450995
41.85,-0.3909217
41.9,-0.3176782
41.95,-0.1577052
42,-0.1146392
42.05,-0.2810014
42.1,-0.4576525
42.15,-0.4131888
42.2,-0.3575107
42.25,-0.2034327
42.3,-0.1438746
42.35,-2.957853E-02
42.4,-0.1284381
42.45,-0.1736221
42.5,0.1258776
42.55,0.7744043
42.6,2.3938
42.65,5.82299
42.7,11.92437
42.75,21.23579
42.8,34.09727
42.85,49.23552
42.9,64.05206
42.95,75.71678
43,81.27249
43.05,78.60252
43.1,69.05918
43.15,55.07448
43.2,39.57021
43.25,25.40083
43.3,14.46186
43.35,7.25526
43.4,3.371064
43.45,1.617638
43.5,0.6974652
43.55,0.1940543
43.6,3.064216E-02
43.65,9.172422E-02
43.7,0.3232396
43.75,0.5335488
43.8,0.4253655
43.85,8.139402E-02
43.9,-0.1075417
43.95,-8.206008E-02
44,-1.102333E-02
44.05,7.944975E-02
44.1,0.2109527
44.15,0.1655558
44.2,-1.942738E-03
44.25,-4.911778E-02
44.3,-2.320064E-02
44.35,-0.0952889
44.4,-0.1166588
44.45,-1.138044E-02
44.5,-0.1131915
44.55,-0.1108487
44.6,-0.2213898
44.65,-0.1952873
44.7,-0.1439574
44.75,-9.037551E-02
44.8,-6.934014E-02
44.85,-3.978961E-02
44.9,3.115548E-02
44.95,-0.145818
45,-1.633172E-02
45.05,-2.943321E-02
45.1,-7.568761E-02
45.15,-6.058528E-02
45.2,5.237753E-02
45.25,8.597467E-02
45.3,-5.660539E-02
45.35,1.868986E-02
45.4,-8.933913E-02
45.45,-3.290381E-02
45.5,4.703107E-02
45.55,0.1562164
45.6,0.0460579
45.65,-0.2356677
45.7,-0.3024437
45.75,-0.4236357
45.8,-0.4127004
45.85,-0.1723895
45.9,5.063432E-02
45.95,3.320734E-02
46,-0.1318813
46.05,-0.1622991
46.1,-0.2792982
46.15,-0.3657845
46.2,-0.3174884
46.25,-0.2530094
46.3,-0.2334788
46.35,-0.1427711
46.4,-3.486369E-02
46.45,-0.1190883
46.5,-0.3062769
46.55,-0.3745931
46.6,-0.2515558
46.65,-0.1090017
46.7,1.279574E-02
46.75,-3.652468E-02
46.8,-0.1734258
46.85,-0.4010448
46.9,-0.5363666
46.95,-0.3725089
47,-0.297602
47.05,-0.2116411
47.1,-0.2143316
47.15,-0.2309898
47.2,-0.2766513
47.25,-0.1642317
47.3,2.809478E-02
47.35,1.381296E-03
47.4,-5.291428E-02
47.45,-0.2490834
47.5,-0.2717693
47.55,-0.3642481
47.6,-0.3869325
47.65,-0.328082
47.7,-0.2964252
47.75,-0.233198
47.8,-0.3357493
47.85,-0.3206315
47.9,-0.4489431
47.95,-0.5529599
48,-0.5229115
48.05,-0.4006745
48.1,-0.2052062
48.15,-0.1340293
48.2,6.733644E-02
48.25,-0.1576023
48.3,-0.4889069
48.35,-0.6318233
48.4,-0.6121738
48.45,-0.4634952
48.5,-0.3404848
48.55,-0.1908355
48.6,-0.380781
48.65,-0.6561263
48.7,-0.6731089
48.75,-0.5270837
48.8,-0.2790107
48.85,-0.1831722
48.9,-3.228741E-02
48.95,-0.2915422
49,-0.435265
49.05,-0.4101215
49.1,-0.3549276
49.15,-0.3377502
49.2,-0.3458242
49.25,-0.1940415
49.3,-0.2139734
49.35,-0.2492897
49.4,-0.3477001
49.45,-0.3316733
49.5,-0.4018685
49.55,-0.3800246
49.6,-0.2643605
49.65,-0.2136263
49.7,-0.2971847
49.75,-0.4052623
49.8,-0.4769795
49.85,-0.5825351
49.9,-0.5475578
49.95,-0.4423452
50,-0.3223674
50.05,-0.3848932
50.1,-0.4262241
50.15,-0.3762312
50.2,-0.3384418
50.25,-0.3467436
50.3,-0.3299198
50.35,-0.3180692
50.4,-0.4372635
50.45,-0.5887639
50.5,-0.6122676
50.55,-0.6136687
50.6,-0.5679503
50.65,-0.329973
50.7,-0.2040915
50.75,-0.3054865
50.8,-0.4271643
50.85,-0.386468
50.9,-0.4347859
50.95,-0.3853051
51,-0.3506476
51.05,-0.1900115
51.1,1.952508E-02
51.15,0.1187081
51.2,0.111589
51.25,-4.892477E-02
51.3,-0.3404725
51.35,-0.5110106
51.4,-0.3573516
51.45,-0.3767048
51.5,-0.4643755
51.55,-0.4083853
51.6,-0.3696441
51.65,-0.270716
51.7,-0.1161264
51.75,-5.044115E-02
51.8,-0.1728856
51.85,-0.3269741
51.9,-0.398927
51.95,-0.33866
52,-0.2714801
52.05,-0.258738
52.1,-0.1333384
52.15,-0.143901
52.2,-0.2723338
52.25,-0.3651333
52.3,-0.3343892
52.35,-0.246923
52.4,-6.354116E-02
52.45,0.1698955
52.5,0.1870252
52.55,0.1587201
52.6,8.165584E-02
52.65,0.1017504
52.7,4.614695E-02
52.75,-0.0323601
52.8,1.153802E-02
52.85,6.701397E-02
52.9,0.1003562
52.95,0.2289423
53,0.4012392
53.05,0.4110782
53.1,0.4487242
53.15,0.5618339
53.2,0.6203848
53.25,0.5234576
53.3,0.4320836
53.35,0.4779769
53.4,0.5730183
53.45,0.8195673
53.5,0.9988371
53.55,1.039389
53.6,0.9078938
53.65,0.6460865
53.7,0.7815839
53.75,1.103897
53.8,1.391174
53.85,1.659837
53.9,1.946612
53.95,2.103172
54,2.222206
54.05,2.947664
54.1,3.922525
54.15,5.669951
54.2,8.459144
54.25,12.56205
54.3,17.54007
54.35,23.20482
54.4,29.077
54.45,33.62713
54.5,37.70093
54.55,41.27599
54.6,45.19168
54.65,50.28812
54.7,57.17048
54.75,66.05535
54.8,77.0688
54.85,89.84334
54.9,104.4212
54.95,121.2781
55,139.7562
55.05,159.2186
55.1,178.5344
55.15,195.8902
55.2,209.9879
55.25,220.4455
55.3,224.9915
55.35,223.0496
55.4,214.9288
55.45,201.1706
55.5,183.4448
55.55,164.4215
55.6,145.3598
55.65,127.7276
55.7,112.7847
55.75,99.99311
55.8,88.73501
55.85,78.40146
55.9,69.11989
55.95,61.09132
56,55.41364
56.05,53.04288
56.1,55.59253
56.15,64.18637
56.2,78.37204
56.25,97.04587
56.3,116.8596
56.35,134.2019
56.4,146.2596
56.45,151.195
56.5,150.0159
56.55,144.2116
56.6,138.0863
56.65,134.3567
56.7,135.0802
56.75,139.9878
56.8,146.5706
56.85,153.4647
56.9,157.2521
56.95,157.7495
57,155.3885
57.05,151.1198
57.1,144.751
57.15,137.2383
57.2,130.3754
57.25,124.5862
57.3,122.1542
57.35,125.0126
57.4,133.4674
57.45,147.6525
57.5,166.8157
57.55,187.912
57.6,208.1417
57.65,225.5474
57.7,236.8507
57.75,243.0782
57.8,244.1918
57.85,240.5919
57.9,233.0913
57.95,223.8394
58,213.213
58.05,200.3907
58.1,188.7283
58.15,177.5653
58.2,168.5524
58.25,162.8071
58.3,160.5763
58.35,160.1147
58.4,161.9318
58.45,165.3918
58.5,168.8572
58.55,172.5979
58.6,174.9349
58.65,175.5129
58.7,174.6449
58.75,173.1435
58.8,170.9594
58.85,168.5589
58.9,166.107
58.95,161.6056
59,155.4076
59.05,147.6523
59.1,138.548
59.15,129.8932
59.2,122.2851
59.25,116.846
59.3,113.5681
59.35,112.4093
59.4,112.881
59.45,114.1768
59.5,116.7646
59.55,120.2399
59.6,124.0227
59.65,127.275
59.7,131.3198
59.75,136.3003
59.8,142.9298
59.85,151.7624
59.9,160.4811
59.95,166.927
60,169.4663
60.05,166.7894
60.1,158.2719
60.15,146.1452
60.2,131.7739
60.25,116.7524
60.3,103.6614
60.35,92.95875
60.4,84.99233
60.45,79.57373
60.5,76.44141
60.55,74.9995
60.6,75.04335
60.65,76.59762
60.7,78.65997
60.75,80.39033
60.8,81.35392
60.85,81.10478
60.9,79.44559
60.95,76.29885
61,72.68005
61.05,69.66296
61.1,68.49166
61.15,70.02316
61.2,74.40161
61.25,81.56084
61.3,89.49091
61.35,97.00338
61.4,102.5418
61.45,104.9131
61.5,103.7672
61.55,99.29382
61.6,92.56451
61.65,84.562
61.7,76.84958
61.75,70.34626
61.8,65.40579
61.85,61.78755
61.9,58.69566
61.95,55.29036
62,50.85731
62.05,45.90385
62.1,40.8849
62.15,35.82845
62.2,31.29682
62.25,27.5326
62.3,24.80434
62.35,23.16271
62.4,22.90929
62.45,23.30134
62.5,24.1857
62.55,25.75687
62.6,27.79154
62.65,29.55606
62.7,30.60311
62.75,31.30927
62.8,31.12881
62.85,30.52487
62.9,29.74551
62.95,28.87412
63,27.73936
63.05,26.64281
63.1,26.00154
63.15,25.53625
63.2,25.44046
63.25,25.64078
63.3,25.61138
63.35,25.40477
63.4,25.33203
63.45,25.70689
63.5,26.10808
63.55,26.44601
63.6,25.91652
63.65,24.41717
63.7,22.21796
63.75,19.8942
63.8,18.12022
63.85,16.81075
63.9,16.19541
63.95,16.08499
64,16.83387
64.05,17.76968
64.1,19.17023
64.15,20.55708
64.2,21.63722
64.25,22.66463
64.3,23.49589
64.35,24.52625
64.4,25.42062
64.45,25.96792
64.5,26.07564
64.55,26.04793
64.6,25.80441
64.65,25.57561
64.7,25.60795
64.75,24.84056
64.8,23.32121
64.85,21.90055
64.9,21.23954
64.95,21.75586
65,23.48762
65.05,26.23456
65.1,29.03748
65.15,31.52342
65.2,32.57791
65.25,32.56341
65.3,31.23155
65.35,29.19477
65.4,27.52348
65.45,26.2018
65.5,25.19505
65.55,24.26136
65.6,23.60771
65.65,22.27814
65.7,20.64965
65.75,18.8703
65.8,16.85307
65.85,14.57021
65.9,12.56043
65.95,10.89571
66,9.63759
66.05,8.865283
66.1,8.254959
66.15,7.857221
66.2,7.306859
66.25,6.651083
66.3,6.147055
66.35,5.680384
66.4,5.220454
66.45,4.761355
66.5,4.507943
66.55,4.113236
66.6,3.692116
66.65,3.595521
66.7,3.434238
66.75,3.417195
66.8,3.350838
66.85,3.434069
66.9,3.48473
66.95,3.567763
67,3.733088
67.05,3.721217
67.1,3.538889
67.15,3.537436
67.2,3.729997
67.25,3.924689
67.3,3.994567
67.35,3.970583
67.4,3.808143
67.45,3.609642
67.5,3.63492
67.55,3.711947
67.6,3.825176
67.65,3.907997
67.7,3.871226
67.75,3.818577
67.8,3.73771
67.85,3.656931
67.9,3.835741
67.95,3.962205
68,3.982129
68.05,3.889781
68.1,3.97855
68.15,3.891806
68.2,3.880565
68.25,4.1078
68.3,4.07232
68.35,4.121808
68.4,4.107374
68.45,4.144958
68.5,4.004917
68.55,4.090712
68.6,4.218316
68.65,4.219051
68.7,4.287577
68.75,4.282865
68.8,4.30231
68.85,4.163765
68.9,4.043411
68.95,3.893798
69,3.923305
69.05,4.093084
69.1,4.258766
69.15,4.475322
69.2,4.35493
69.25,4.141493
69.3,4.088356
69.35,4.24458
69.4,4.499214
69.45,4.701398
69.5,4.808964
69.55,4.685853
69.6,4.577157
69.65,4.530325
69.7,4.612217
69.75,4.737928
69.8,4.780144
69.85,4.871041
69.9,4.890716
69.95,4.755382
70,4.885349
70.05,5.189638
70.1,5.463171
70.15,5.624349
70.2,5.725906
70.25,5.612875
70.3,5.577947
70.35,5.72116
70.4,6.040998
70.45,6.214411
70.5,6.303637
70.55,6.297101
70.6,6.094743
70.65,5.949381
70.7,5.79877
70.75,5.961622
70.8,6.168178
70.85,6.377445
70.9,6.401121
70.95,6.297657
71,6.168931
71.05,6.149681
71.1,6.333456
71.15,6.454928
71.2,6.678722
71.25,6.749365
71.3,6.738715
71.35,6.572961
71.4,6.466991
71.45,6.413979
71.5,6.520691
71.55,6.652019
71.6,6.564086
71.65,6.560169
71.7,6.478576
71.75,6.334466
71.8,6.228075
71.85,6.187193
71.9,6.22455
71.95,6.203581
72,6.214324
72.05,6.044499
72.1,5.898658
72.15,5.830695
72.2,5.790017
72.25,5.762083
72.3,5.608477
72.35,5.625224
72.4,5.409685
72.45,5.205934
72.5,5.038954
72.55,5.037409
72.6,4.973117
72.65,5.00193
72.7,5.107817
72.75,4.901322
72.8,4.709347
72.85,4.736852
72.9,4.800362
72.95,4.742388
73,4.708145
73.05,4.719198
73.1,4.480249
73.15,4.263887
73.2,4.174213
73.25,4.205512
73.3,4.292449
73.35,4.33899
73.4,4.410937
73.45,4.146083
73.5,3.867424
73.55,3.757427
73.6,3.947899
73.65,4.068208
73.7,4.069072
73.75,4.070228
73.8,3.854827
73.85,3.828644
73.9,3.599966
73.95,3.519176
74,3.45875
74.05,3.425181
74.1,3.528756
74.15,3.649329
74.2,3.469786
74.25,3.213558
74.3,3.309843
74.35,3.377291
74.4,3.396334
74.45,3.491069
74.5,3.474651
74.55,3.224696
74.6,3.065252
74.65,2.991302
74.7,2.88028
74.75,2.807751
74.8,2.875177
74.85,2.977032
74.9,2.877202
74.95,2.630868
75,2.573691
75.05,2.544921
75.1,2.441275
75.15,2.489311
75.2,2.549902
75.25,2.363615
75.3,2.10578
75.35,2.075161
75.4,2.215895
75.45,2.332973
75.5,2.521067
75.55,2.551394
75.6,2.302156
75.65,2.158809
75.7,2.166952
75.75,2.203345
75.8,2.154069
75.85,1.98259
75.9,1.86937
75.95,1.650659
76,1.569928
76.05,1.483076
76.1,1.442428
76.15,1.37729
76.2,1.370126
76.25,1.603428
76.3,1.655436
76.35,1.586749
76.4,1.393986
76.45,1.288472
76.5,1.186506
76.55,1.192665
76.6,1.455112
76.65,1.356367
76.7,1.098321
76.75,0.8655802
76.8,0.9057549
76.85,0.8676102
76.9,0.9093301
76.95,0.9892424
77,0.8316252
77.05,0.5271561
77.1,0.5388398
77.15,0.6497164
77.2,0.6053121
77.25,0.6386811
77.3,0.7231654
77.35,0.6370212
77.4,0.5967587
77.45,0.6218299
77.5,0.584823
77.55,0.4940403
77.6,0.4364001
77.65,0.4524101
77.7,0.5245883
77.75,0.5219961
77.8,0.2900018
77.85,0.310395
77.9,0.1895905
77.95,0.1013177
78,9.799957E-02
78.05,0.2205635
78.1,0.1952976
78.15,7.465987E-02
78.2,4.388415E-02
78.25,-0.0431387
78.3,7.646243E-02
78.35,0.2049112
78.4,0.2969962
78.45,9.574147E-02
78.5,-4.279606E-02
78.55,6.418565E-02
78.6,9.066745E-02
78.65,6.913525E-02
78.7,-9.518807E-02
78.75,-0.1490057
78.8,-0.1733172
78.85,-0.1633032
78.9,-0.0828872
78.95,-0.1155522
79,-0.1678755
79.05,-0.1928795
79.1,-7.153808E-02
79.15,-9.175837E-02
79.2,-9.037032E-02
79.25,-7.451477E-02
79.3,-0.1468294
79.35,-0.2594948
79.4,-0.3341917
79.45,-0.2076202
79.5,-0.1130509
79.55,-0.1651669
79.6,-0.2615143
79.65,-0.3222676
79.7,-0.4531564
79.75,-0.4783603
79.8,-0.3597469
79.85,-0.358591
79.9,-0.430905
79.95,-0.3086514
80,-0.3243105
80.05,-0.3887908
80.1,-0.3774985
80.15,-0.3701209
80.2,-0.3233194
80.25,-0.2988354
80.3,-0.3608111
80.35,-0.416035
80.4,-0.4405487
80.45,-0.5085375
80.5,-0.4479718
80.55,-0.32194
80.6,-0.3819046
80.65,-0.5209476
80.7,-0.4901131
80.75,-0.490575
80.8,-0.4866664
80.85,-0.3705894
80.9,-0.3386152
80.95,-0.3471576
81,-0.5377607
81.05,-0.5122693
81.1,-0.6058303
81.15,-0.621921
81.2,-0.5413885
81.25,-0.4777716
81.3,-0.49781
81.35,-0.6142202
81.4,-0.4300159
81.45,-0.4402757
81.5,-0.5165774
81.55,-0.6185117
81.6,-0.5727646
81.65,-0.5002899
81.7,-0.4306072
81.75,-0.2875416
81.8,-0.5488179
81.85,-0.5458656
81.9,-0.3739861
81.95,-0.1737286
82,-0.1438559
82.05,-0.3566564
82.1,-0.5064454
82.15,-0.6955208
82.2,-0.511657
82.25,-0.4731745
82.3,-0.4411709
82.35,-0.4717239
82.4,-0.5843271
82.45,-0.6381252
82.5,-0.7352906
82.55,-0.7060649
82.6,-0.6336409
82.65,-0.4312503
82.7,-0.2859988
82.75,-0.1964655
82.8,-8.351115E-02
82.85,-3.344458E-02
82.9,-0.1941875
82.95,-0.4534442
83,-0.5262058
83.05,-0.5158798
83.1,-0.4825507
83.15,-0.4336436
83.2,-0.4066396
83.25,-0.5125923
83.3,-0.6397623
83.35,-0.5666947
83.4,-0.4117014
83.45,-0.3050753
83.5,-0.1883951
83.55,-0.1717079
83.6,-0.3096204
83.65,-0.3327315
83.7,-0.2971627
83.75,-0.236852
83.8,-0.2812085
83.85,-0.3224181
83.9,-0.2949221
83.95,-0.3447996
84,-0.4615328
84.05,-0.4595728
84.1,-0.4284675
84.15,-0.3914951
84.2,-0.2105462
84.25,0.0265515
84.3,-0.0140117
84.35,-0.1957578
84.4,-0.2138209
84.45,-0.2278511
84.5,-8.102932E-02
84.55,-0.0155871
84.6,8.690888E-02
84.65,-0.1205632
84.7,-0.3565923
84.75,-0.3550109
84.8,-0.1383821
84.85,8.177224E-02
84.9,0.1263749
84.95,0.4015312
85,0.1558224
85.05,-0.1527956
85.1,-0.2545758
85.15,-0.1217025
85.2,7.842007E-02
85.25,0.2643768
85.3,0.5291734
85.35,0.361019
85.4,0.4291597
85.45,0.4823236
85.5,0.5785178
85.55,0.5830238
85.6,0.5339943
85.65,0.5791619
85.7,0.5043479
85.75,0.4532186
85.8,0.2861789
85.85,0.3458354
85.9,0.5325072
85.95,0.675672
86,0.81114
86.05,0.8022742
86.1,0.6959443
86.15,0.5946596
86.2,0.6796376
86.25,0.8324645
86.3,0.8948708
86.35,0.9906563
86.4,1.082089
86.45,0.9635202
86.5,0.7448689
86.55,0.7946596
86.6,0.8137864
86.65,0.8633541
86.7,0.991379
86.75,1.020865
86.8,0.8596907
86.85,0.7110528
86.9,0.7851705
86.95,0.87907
87,1.118435
87.05,1.348482
87.1,1.359921
87.15,1.288927
87.2,1.139
87.25,1.178393
87.3,1.175848
87.35,1.195513
87.4,1.138644
87.45,1.212431
87.5,1.27795
87.55,1.200248
87.6,1.117471
87.65,1.027188
87.7,1.057639
87.75,1.130748
87.8,1.256484
87.85,1.138293
87.9,0.946053
87.95,0.9189488
88,0.9879306
88.05,1.097059
88.1,1.202215
88.15,1.330902
88.2,1.302221
88.25,1.131863
88.3,0.9368114
88.35,0.7488388
88.4,0.6879424
88.45,0.7463661
88.5,1.049583
88.55,1.248068
88.6,1.095783
88.65,0.8271514
88.7,0.737394
88.75,0.7579806
88.8,0.9716471
88.85,1.209755
88.9,1.072594
88.95,1.021125
89,0.9613032
89.05,1.017742
89.1,0.9970165
89.15,0.9081119
89.2,0.9084703
89.25,0.9587836
89.3,1.038507
89.35,0.8770266
89.4,0.844636
89.45,0.7368096
89.5,0.7202371
89.55,0.9206805
89.6,0.9970358
89.65,0.845128
89.7,0.8243857
89.75,0.9088191
89.8,0.9059657
89.85,0.9941028
89.9,1.148388
89.95,1.229017
90,1.092014
90.05,0.8365108
90.1,0.6637014
90.15,0.6248087
90.2,0.6998221
90.25,0.8292534
90.3,0.8948492
90.35,0.7134859
90.4,0.4800005
90.45,0.645606
90.5,0.7780468
90.55,0.8802345
90.6,1.045291
90.65,1.105816
90.7,1.023592
90.75,0.9396849
90.8,0.9984929
90.85,0.8714859
90.9,0.8308288
90.95,0.8215757
91,1.009924
91.05,1.095953
91.1,0.9790413
91.15,0.8585611
91.2,0.7371555
91.25,0.5745066
91.3,0.7116747
91.35,1.043222
91.4,1.057677
91.45,0.8294575
91.5,0.7026487
91.55,0.642862
91.6,0.6843644
91.65,0.8419088
91.7,0.9366663
91.75,0.8766825
91.8,0.7093751
91.85,0.6674594
91.9,0.6757179
91.95,0.6669704
92,0.6718613
92.05,0.8960152
92.1,0.9402199
92.15,0.7567346
92.2,0.5854321
92.25,0.5433233
92.3,0.5623691
92.35,0.6508486
92.4,0.9108165
92.45,0.8954358
92.5,0.8153998
92.55,0.7409055
92.6,0.6921228
92.65,0.543735
92.7,0.4565767
92.75,0.6344342
92.8,0.6966797
92.85,0.7074336
92.9,0.5141023
92.95,0.430199
93,0.3156611
93.05,0.3377522
93.1,0.5376119
93.15,0.5874302
93.2,0.6096646
93.25,0.4685927
93.3,0.4658029
93.35,0.3946192
93.4,0.4751782
93.45,0.6057461
93.5,0.6598404
93.55,0.695672
93.6,0.5968198
93.65,0.653503
93.7,0.5727344
93.75,0.5429046
93.8,0.5664675
93.85,0.5915208
93.9,0.5854794
93.95,0.4323691
94,0.4443883
94.05,0.3173788
94.1,0.2812106
94.15,0.4081617
94.2,0.4830012
94.25,0.5439387
94.3,0.4986313
94.35,0.5037773
94.4,0.3863182
94.45,0.3106882
94.5,0.285191
94.55,0.313741
94.6,0.3892502
94.65,0.3654016
94.7,0.3890027
94.75,0.243249
94.8,8.421548E-02
94.85,0.1132954
94.9,0.3413055
94.95,0.536239
95,0.5480341
95.05,0.5112765
95.1,0.2162044
95.15,0.1749779
95.2,0.2109902
95.25,0.4392113
95.3,0.6512343
95.35,0.6045413
95.4,0.5324413
95.45,0.3631384
95.5,0.1747598
95.55,0.1042657
95.6,0.2351842
95.65,0.3350193
95.7,0.3274607
95.75,0.2239814
95.8,0.1870658
95.85,0.1863832
95.9,0.3448509
95.95,0.5034076
96,0.5695888
96.05,0.5868571
96.1,0.3915182
96.15,0.3298389
96.2,0.1619086
96.25,0.1019426
96.3,0.2016597
96.35,0.3437636
96.4,0.5884441
96.45,0.4834861
96.5,0.5106097
96.55,0.3063689
96.6,0.1105125
96.65,4.792468E-02
96.7,0.1736123
96.75,0.3731013
96.8,0.3796943
96.85,0.5087
96.9,0.4227544
96.95,0.3931915
97,0.4551114
97.05,0.526469
97.1,0.5307052
97.15,0.3324349
97.2,0.3043536
97.25,0.1373705
97.3,-3.180986E-02
97.35,-3.831305E-02
97.4,0.1027488
97.45,0.3010646
97.5,0.336132
97.55,0.4395413
97.6,0.2020961
97.65,7.259861E-02
97.7,3.586591E-02
97.75,0.1315072
97.8,0.2792273
97.85,0.4060277
97.9,0.4411541
97.95,0.3219954
98,0.1433746
98.05,5.274607E-02
98.1,0.2290851
98.15,0.402295
98.2,0.3713967
98.25,0.2539374
98.3,4.723136E-02
98.35,-0.2718883
98.4,-0.1780837
98.45,0.035169
98.5,0.2481242
